company_name,productivity_change_pct,employees_impacted
"Moore, Johnson and Hayden Pvt. Ltd.",3.872756027619417,723
"Phillips, Moreno and Baxter Pvt. Ltd.",86.32245624922366,190
"Shepard, Keith and Barrett Pvt. Ltd.",16.52266085992379,466
Whitehead-Baxter Pvt. Ltd.,97.40386629669652,195
"Galloway, Lyons and Hanson Pvt. Ltd.",17.52188427183883,979
"Garcia, Cabrera and Jordan Pvt. Ltd.",21.18544920420444,609
"Mccoy, Scott and Smith Pvt. Ltd.",94.073842633968,726
"Stout, Brooks and Huang Pvt. Ltd.",25.690876453044808,307
Mcgee-Frazier Pvt. Ltd.,30.900899453192523,462
Kim-Francis Pvt. Ltd.,3.796788007137619,774
"Frey, Powell and Mack Pvt. Ltd.",87.3840608259846,601
Sanchez-Vaughan Pvt. Ltd.,89.81711671746494,377
Adams-Green Pvt. Ltd.,90.5972297970482,697
Murray-Banks Pvt. Ltd.,11.067511018466137,289
Clark-Gordon Pvt. Ltd.,38.24148443410223,770
Morales-Gonzalez Pvt. Ltd.,75.63188114769892,895
Moreno-Armstrong Pvt. Ltd.,49.098216604474665,383
"Moore, Aguilar and Murray Pvt. Ltd.",88.2440486477443,570
"Mason, Chavez and Flores Pvt. Ltd.",92.1043323350064,564
Rosales-Fisher Pvt. Ltd.,30.889922859103404,574
Sweeney-Clayton Pvt. Ltd.,49.7760152875666,870
Vaughan-Cervantes Pvt. Ltd.,26.129869066569857,620
Calderon-Jones Pvt. Ltd.,66.29826585087424,914
"Bowen, Harvey and Young Pvt. Ltd.",28.05271091073872,825
Walton-Brown Pvt. Ltd.,10.60386072498659,535
"Pace, Stephens and Garcia Pvt. Ltd.",74.19328761838601,531
"Daniels, Foster and Moss Pvt. Ltd.",37.1072659463196,407
"Conner, Pittman and Henry Pvt. Ltd.",58.62680163306633,174
Blackwell-Morris Pvt. Ltd.,98.05145370545952,272
Gonzalez-Clark Pvt. Ltd.,4.794928152521949,905
Hensley and Sons Pvt. Ltd.,54.69098061236426,906
Gutierrez-Williams Pvt. Ltd.,62.99615774716998,471
Obrien-Williams Pvt. Ltd.,5.565866831561794,343
"Brown, Morales and Gonzalez Pvt. Ltd.",93.84843219360884,556
"Gonzalez, Bishop and Howell Pvt. Ltd.",68.18943382896838,200
Aguilar-Perry Pvt. Ltd.,69.34932162687781,410
Williams-Boyd Pvt. Ltd.,94.20077038377332,987
Garrett Group Pvt. Ltd.,31.8683564367052,633
"Smith, Cooper and Sandoval Pvt. Ltd.",88.99295526593795,880
"Jacobs, Hanson and Gamble Pvt. Ltd.",75.80022218575361,992
Morris PLC Pvt. Ltd.,43.59813230755511,782
Rios-Oconnell Pvt. Ltd.,14.263944488002888,845
Roberts-Weaver Pvt. Ltd.,84.62550842958417,497
Brown-Macdonald Pvt. Ltd.,77.24283317229818,206
"Gardner, Meyers and Chambers Pvt. Ltd.",18.570122851792213,430
Phillips-Bell Pvt. Ltd.,92.04381420812057,427
"Leon, Fox and Stevens Pvt. Ltd.",81.83329042345187,923
"Weaver, Mata and Rivera Pvt. Ltd.",70.93304335147154,469
"Rosales, Hernandez and Juarez Pvt. Ltd.",79.97659054575632,249
"Stein, Pacheco and Lynch Pvt. Ltd.",2.248965744378817,999
"Wright, Hughes and Carpenter Pvt. Ltd.",57.089959865358765,730
"Wise, Griffin and Leonard Pvt. Ltd.",88.13843603244645,617
"Thomas, Goodman and Davis Pvt. Ltd.",65.51798424582735,892
"Mclean, Walters and Vazquez Pvt. Ltd.",16.241425366847228,357
Bishop-Lawson Pvt. Ltd.,31.74034599399166,580
"Ward, Griffin and Brown Pvt. Ltd.",77.87353066900438,793
Rogers-Harmon Pvt. Ltd.,55.67378895899409,695
Green-Carney Pvt. Ltd.,69.39931275457678,914
"Ramsey, Higgins and Perez Pvt. Ltd.",57.25096899528486,262
Martinez-Mayo Pvt. Ltd.,80.28121219758766,724
Owens-Ortega Pvt. Ltd.,74.33412507249815,278
"Butler, Callahan and Wilson Pvt. Ltd.",41.90477495328408,705
"Robinson, Cox and Garcia Pvt. Ltd.",20.760553969319428,496
"Hopkins, Harmon and Wells Pvt. Ltd.",77.69584032706997,252
Cruz-Barrera Pvt. Ltd.,44.298556734426434,369
Mendoza-Taylor Pvt. Ltd.,27.34144398199262,663
Turner-Robinson Pvt. Ltd.,16.848786896728363,822
Reid-Mejia Pvt. Ltd.,60.68024018092108,207
Hernandez Group Pvt. Ltd.,80.64076446586277,862
"Williams, Price and Gonzales Pvt. Ltd.",41.04652915233314,676
Williams-Zamora Pvt. Ltd.,88.46944636204913,813
Tran-Chang Pvt. Ltd.,28.26464335091361,217
Wilson-Terry Pvt. Ltd.,38.29810181029358,300
"Roy, Pace and Mitchell Pvt. Ltd.",97.53104292855063,434
"Frye, Arnold and Miller Pvt. Ltd.",73.26302858082418,574
"Powell, Lynn and Sosa Pvt. Ltd.",67.51393043446431,277
"Heath, Morrison and Brown Pvt. Ltd.",8.045483468622294,969
Reynolds-Thompson Pvt. Ltd.,46.04815579787959,659
Mays-Jacobs Pvt. Ltd.,28.56252660000933,952
Harmon-Matthews Pvt. Ltd.,48.21435483418684,156
Wright-Barajas Pvt. Ltd.,97.40664729442204,499
Bright-Crawford Pvt. Ltd.,91.63173662046869,399
"Richardson, Vasquez and Sanchez Pvt. Ltd.",47.85013917021881,748
Wheeler-Harmon Pvt. Ltd.,5.32491027920905,561
"Robertson, Williams and Foley Pvt. Ltd.",58.33382759067038,327
Padilla-Wells Pvt. Ltd.,79.25337430338571,267
Brown-Campbell Pvt. Ltd.,81.79916858031366,965
"Cole, Jackson and Hudson Pvt. Ltd.",97.1241426066632,376
"Smith, Jensen and Clark Pvt. Ltd.",20.50929848209305,558
"Escobar, Ellis and Massey Pvt. Ltd.",80.26013078905055,824
Weaver-Benson Pvt. Ltd.,82.53220312507975,261
"Gonzalez, Cook and Roberts Pvt. Ltd.",32.04993996307983,584
"Thompson, Rosales and Perkins Pvt. Ltd.",29.28997405728966,550
Clark-Hensley Pvt. Ltd.,9.327086489328227,294
"Evans, Nelson and Oliver Pvt. Ltd.",52.51317207175017,320
"Smith, Smith and Arnold Pvt. Ltd.",51.43083656943611,480
"Mills, Smith and Morris Pvt. Ltd.",38.13679009298625,642
"Scott, Murray and Harris Pvt. Ltd.",61.17447318972381,198
"Evans, Chavez and Brown Pvt. Ltd.",42.94687137002998,330
"Ferguson, Bright and Briggs Pvt. Ltd.",93.8250113522098,314
"Johnson, Cooper and Stevens Pvt. Ltd.",58.12824159116208,642
Dean-Krueger Pvt. Ltd.,12.274269597543997,979
Harrington-Long Pvt. Ltd.,63.59169442410575,644
Aguirre Ltd Pvt. Ltd.,87.76309093488109,402
Brown-Santana Pvt. Ltd.,39.55689752572429,200
"Carroll, Cannon and Pena Pvt. Ltd.",76.13289347785452,742
"Barrett, Bishop and Fuentes Pvt. Ltd.",93.89212524667414,683
"Reynolds, Koch and Mcdonald Pvt. Ltd.",11.054004138700735,674
"English, Smith and Robles Pvt. Ltd.",81.48439909151445,262
"Haas, Osborn and Holmes Pvt. Ltd.",13.449580765768888,882
Williamson-Greene Pvt. Ltd.,18.46209425272721,610
Villarreal-Mendoza Pvt. Ltd.,32.342919728861474,918
"Johnson, Thomas and Burns Pvt. Ltd.",5.632883221827701,494
Gonzales-Dixon Pvt. Ltd.,9.646016987912663,271
Williamson-Jordan Pvt. Ltd.,78.83120428984844,450
Rivera-Singleton Pvt. Ltd.,11.935677027273115,904
"Terry, Kaufman and Calhoun Pvt. Ltd.",2.21064236990568,360
"Patterson, Salas and Miller Pvt. Ltd.",79.10460848583512,396
Gallegos Ltd Pvt. Ltd.,99.07209818954752,246
Melton Inc Pvt. Ltd.,64.3793993785228,969
"Scott, Romero and Swanson Pvt. Ltd.",56.311187722773646,494
Newman-Griffin Pvt. Ltd.,4.896492061330848,295
Mccormick and Sons Pvt. Ltd.,5.5108072420923975,572
"Fletcher, Graves and Nelson Pvt. Ltd.",88.26563307237365,347
"Franklin, Foster and Trujillo Pvt. Ltd.",47.61688902215558,596
"Mays, Perez and Barnes Pvt. Ltd.",11.151611836638653,669
"Gutierrez, Martin and Bradley Pvt. Ltd.",10.68423479313192,909
Smith-Berry Pvt. Ltd.,60.65326381066243,898
Warren-Wilson Pvt. Ltd.,33.486282822902304,241
White-Ball Pvt. Ltd.,1.4359769194463023,609
Campbell-Holt Pvt. Ltd.,3.3509568323704664,371
Brown-Waters Pvt. Ltd.,80.64038155006075,376
"Alvarado, Roberts and Parsons Pvt. Ltd.",85.9280245490342,179
Thomas-Jensen Pvt. Ltd.,67.28157482241097,191
"Woods, Jackson and Lawrence Pvt. Ltd.",29.370825353837517,387
Dominguez-Reyes Pvt. Ltd.,90.6282597451974,509
"Cherry, Tapia and Snyder Pvt. Ltd.",13.609077007355408,349
Cole-Davis Pvt. Ltd.,83.12336552385207,265
"Burns, Thompson and Ferguson Pvt. Ltd.",87.86260864849731,772
Shea-Parker Pvt. Ltd.,56.37810205444954,270
"Fernandez, Cruz and Nelson Pvt. Ltd.",67.05220979093166,605
"Bush, Conley and Tucker Pvt. Ltd.",99.8558242554051,486
Benitez-Garner Pvt. Ltd.,36.385514069785,493
Robinson-Lewis Pvt. Ltd.,73.33468778972563,741
"Robinson, Hamilton and Stevens Pvt. Ltd.",95.12935683775213,313
Costa PLC Pvt. Ltd.,59.84334106114183,438
"Williams, Archer and Smith Pvt. Ltd.",96.70991739884032,651
"Jackson, Anderson and Nguyen Pvt. Ltd.",58.20303403462914,260
"Vargas, Gaines and Burns Pvt. Ltd.",58.91388191533444,438
"Garcia, Alvarez and Gomez Pvt. Ltd.",63.56034980936588,262
"Clark, Strong and Hughes Pvt. Ltd.",57.25096896015904,539
"Hanson, Gilbert and Newman Pvt. Ltd.",15.66088662310474,838
"Jordan, Yoder and Macdonald Pvt. Ltd.",96.28133831648748,796
Schmitt Inc Pvt. Ltd.,74.88431059304095,609
Stark PLC Pvt. Ltd.,71.56672816719548,848
Schultz-Kelley Pvt. Ltd.,38.40543105729134,945
"Johnson, Rice and Mckee Pvt. Ltd.",60.15041062476247,202
Thomas-Nixon Pvt. Ltd.,32.7406923599676,401
Richard-Allen Pvt. Ltd.,63.57338462224622,781
"Phillips, Lewis and Schmitt Pvt. Ltd.",29.6126115495581,188
Kelly-Baker Pvt. Ltd.,18.960061660489703,547
Terry-Scott Pvt. Ltd.,53.05607213179929,331
Clark-Davis Pvt. Ltd.,19.107879978753527,583
"Hall, Drake and Norman Pvt. Ltd.",0.0064638060404242,230
Colon-Jones Pvt. Ltd.,31.392167373895774,948
"Jones, Garrison and Willis Pvt. Ltd.",62.04061739236112,779
"Jimenez, Lee and Reyes Pvt. Ltd.",80.41574309026106,931
Morrison-Everett Pvt. Ltd.,64.16831472066501,407
"Trevino, Floyd and Fernandez Pvt. Ltd.",17.289841607392976,535
Larsen-Gonzales Pvt. Ltd.,16.90201018903178,297
"Jones, Hall and Stevens Pvt. Ltd.",44.4558930599696,389
Shepherd-Tyler Pvt. Ltd.,37.12335759572076,672
"Harper, Taylor and Welch Pvt. Ltd.",62.19492771628366,495
Fritz-Baxter Pvt. Ltd.,62.03931031419203,307
"Gonzales, Wu and Patterson Pvt. Ltd.",39.15785545853203,634
Patel-Gomez Pvt. Ltd.,77.20413021044934,833
Cook-Farley Pvt. Ltd.,88.63255471291225,794
"Anderson, Chen and Thompson Pvt. Ltd.",80.24170559185868,759
Johnson-Heath Pvt. Ltd.,19.77997748157696,367
Johnson-Schmidt Pvt. Ltd.,65.8333081796576,762
"Lewis, Burnett and Arnold Pvt. Ltd.",14.37130921700087,155
"Pittman, Robinson and Butler Pvt. Ltd.",98.60051398409134,198
Cortez-Abbott Pvt. Ltd.,32.57817413321955,586
Franklin Inc Pvt. Ltd.,68.77435266298578,176
"Rivera, Evans and Bernard Pvt. Ltd.",72.1929752332709,548
Ashley and Sons Pvt. Ltd.,97.147086682225,630
"Hall, Glass and Hickman Pvt. Ltd.",15.405730965737163,259
Jones-Young Pvt. Ltd.,58.19326235638488,800
"Barrera, Weiss and Burke Pvt. Ltd.",48.90928773402069,823
Madden-Summers Pvt. Ltd.,76.18107811627517,184
Parker-Crane Pvt. Ltd.,32.71735920061567,398
"Singh, Davis and Bruce Pvt. Ltd.",20.10007528431158,764
"Lee, Larson and Kelly Pvt. Ltd.",76.97782633618438,832
Summers-Sparks Pvt. Ltd.,59.35945892473591,458
"Rodriguez, Austin and Patrick Pvt. Ltd.",28.827988098109717,414
Jones-Andrews Pvt. Ltd.,65.64089735459967,419
"Woodard, Cook and Castaneda Pvt. Ltd.",67.23705402980748,333
Barker-Lowe Pvt. Ltd.,77.57128885309685,574
"Williams, Cooper and Smith Pvt. Ltd.",32.527919164934225,253
Howard-Cross Pvt. Ltd.,73.95584954868536,485
Hawkins Ltd Pvt. Ltd.,99.6311995945596,979
Beasley and Sons Pvt. Ltd.,93.04782989612096,777
Rios-Le Pvt. Ltd.,85.03448314398929,660
Park Group Pvt. Ltd.,84.29561592694164,205
Sandoval LLC Pvt. Ltd.,24.449723570391196,290
Ruiz-Blake Pvt. Ltd.,14.516799233520183,624
"Singleton, Miller and Brown Pvt. Ltd.",56.3153892873718,268
Pace-West Pvt. Ltd.,7.260224275893257,521
Bailey-Brown Pvt. Ltd.,48.74517242830222,712
Cox-Colon Pvt. Ltd.,15.387269961741978,690
"Smith, Chavez and Elliott Pvt. Ltd.",36.81898161894429,647
Ray-Pineda Pvt. Ltd.,15.228738108935902,561
"Estrada, Landry and Hill Pvt. Ltd.",9.034790570340569,179
Martinez-Reeves Pvt. Ltd.,51.74784254354697,959
"Thomas, Johnson and White Pvt. Ltd.",36.248454857903454,697
Morris-Morgan Pvt. Ltd.,19.68896084553589,421
Wilson-Owen Pvt. Ltd.,66.87189679320961,415
Rodriguez-Wu Pvt. Ltd.,3.892878471152672,261
"Rodriguez, Davila and Wall Pvt. Ltd.",21.82922562150361,655
Morris-Henry Pvt. Ltd.,68.45307497831618,326
"Walsh, Sutton and Stephens Pvt. Ltd.",86.1108338197042,727
"Barrett, Allison and Jones Pvt. Ltd.",45.4828736794188,157
Sanchez-Ortega Pvt. Ltd.,85.12291391838427,891
Jones-Anderson Pvt. Ltd.,57.84104745175767,615
"Vargas, King and Sanders Pvt. Ltd.",87.98316596470892,245
Brown-Willis Pvt. Ltd.,17.881504777895042,170
James-Harrison Pvt. Ltd.,28.11988317872136,896
"Taylor, Hess and Lewis Pvt. Ltd.",0.2423083390588498,400
Norman-Harrison Pvt. Ltd.,10.415606338347128,820
Lam-Frank Pvt. Ltd.,38.00530891758383,446
Tucker-Jimenez Pvt. Ltd.,47.964653285847504,710
Chase Group Pvt. Ltd.,92.74586837228144,314
Cook and Sons Pvt. Ltd.,44.93432027275352,839
Pope LLC Pvt. Ltd.,20.722741994393456,375
Walker-Tucker Pvt. Ltd.,83.89818709575914,922
Graham-White Pvt. Ltd.,36.421263244643335,764
Thomas and Sons Pvt. Ltd.,35.08308693645215,523
"Harris, Reed and Wells Pvt. Ltd.",98.0681854996118,876
"Williams, Gates and Meyer Pvt. Ltd.",60.465594228315645,784
Garcia-Thomas Pvt. Ltd.,83.24049305486658,378
Sanchez-Perez Pvt. Ltd.,58.24976753184602,818
"Hernandez, Moss and Davis Pvt. Ltd.",21.48696725686815,924
Roberts-Hendricks Pvt. Ltd.,89.78230872126363,911
Brewer-Riggs Pvt. Ltd.,95.4113570046231,406
"Nicholson, Moyer and Hutchinson Pvt. Ltd.",6.212292858630031,687
"Anderson, Mitchell and Watson Pvt. Ltd.",76.54571118507067,805
"Hall, Smith and Arellano Pvt. Ltd.",78.4781561314958,178
Bates-Reed Pvt. Ltd.,42.2784719454296,485
Underwood-Cole Pvt. Ltd.,38.77166653340527,157
"Griffin, Rodriguez and Moody Pvt. Ltd.",75.1142285585372,561
Chan-Stevens Pvt. Ltd.,30.22196470021844,991
"Love, Fuller and Thomas Pvt. Ltd.",45.19086604232232,457
"Henderson, Olson and Martin Pvt. Ltd.",25.326806569471103,324
House-Schmitt Pvt. Ltd.,90.64109590847676,839
Turner Group Pvt. Ltd.,34.601111647822535,181
"Wolf, Martin and Griffin Pvt. Ltd.",36.56594328783469,344
"Hobbs, Jenkins and Duncan Pvt. Ltd.",87.72029184097181,210
"Mcconnell, Thompson and Olsen Pvt. Ltd.",86.24872455265755,187
Ramsey-Miller Pvt. Ltd.,61.52755479170193,386
Moss-Sanders Pvt. Ltd.,44.331451091871074,397
"Fletcher, Nguyen and Hoffman Pvt. Ltd.",46.11147324464544,1000
Brown-Cherry Pvt. Ltd.,90.69311698303208,639
"Ortega, Matthews and Martinez Pvt. Ltd.",61.10558855695617,512
Garza-Torres Pvt. Ltd.,11.243235101270754,817
"Martinez, Delacruz and Newman Pvt. Ltd.",78.20997029750599,235
Hess Ltd Pvt. Ltd.,52.67652877617741,644
Rasmussen and Sons Pvt. Ltd.,8.404498737766207,545
"Merritt, Ramirez and Cline Pvt. Ltd.",14.127241882967,591
"Armstrong, Erickson and Castillo Pvt. Ltd.",57.6165921204211,764
"Harrison, Boyer and Myers Pvt. Ltd.",61.42103358490141,512
Andrews-Meadows Pvt. Ltd.,78.92251209375782,395
"Combs, Mendoza and Gilbert Pvt. Ltd.",7.424362458658463,166
"Howe, Macdonald and Hubbard Pvt. Ltd.",4.720842311328788,182
Pitts-Williams Pvt. Ltd.,51.27947680442517,988
Caldwell-Yoder Pvt. Ltd.,28.1514760257202,292
Gentry-Bennett Pvt. Ltd.,5.221915196733096,799
Smith-Chase Pvt. Ltd.,85.99373279224383,181
"Davis, Wilkinson and Smith Pvt. Ltd.",33.82169970891423,222
"Rubio, Quinn and Griffith Pvt. Ltd.",34.40218187307658,616
Castro-Larson Pvt. Ltd.,76.55313509902399,422
"Russell, Hardin and Williams Pvt. Ltd.",84.88208918933763,638
Blanchard Ltd Pvt. Ltd.,85.93235096752245,752
Gallegos-Velasquez Pvt. Ltd.,42.77622356837596,835
"Barnes, Curtis and Lozano Pvt. Ltd.",44.72668527983112,210
Leach Group Pvt. Ltd.,76.3284039020808,567
"Clayton, Phelps and Quinn Pvt. Ltd.",7.56583430942559,753
Harris LLC Pvt. Ltd.,43.06992777237447,853
Sanford-Bean Pvt. Ltd.,59.915382681534425,796
"Greene, Smith and Turner Pvt. Ltd.",35.13549713392871,820
Grimes-Kent Pvt. Ltd.,70.80511550364199,948
"Adams, Gallagher and Gibson Pvt. Ltd.",6.101922756958644,227
Smith-Deleon Pvt. Ltd.,86.46911365822373,420
"Moody, Kelly and Wilkins Pvt. Ltd.",84.61643774018005,566
"Boyle, Parsons and Braun Pvt. Ltd.",34.57099162676357,392
"Cabrera, Williams and Sweeney Pvt. Ltd.",32.79610038016641,313
Nichols PLC Pvt. Ltd.,89.38740152991438,655
"Patterson, Ferguson and Perez Pvt. Ltd.",13.658564560108866,948
Bryant-Dorsey Pvt. Ltd.,99.9140047888163,347
Welch-Beard Pvt. Ltd.,98.48962307485505,285
Silva and Sons Pvt. Ltd.,25.714810713211545,476
"Fernandez, White and Jones Pvt. Ltd.",11.360453111675428,240
Silva-James Pvt. Ltd.,12.272245454703423,422
York-Mann Pvt. Ltd.,49.25675337436429,544
Smith-Fields Pvt. Ltd.,52.15487308327167,916
"Le, Lopez and Cunningham Pvt. Ltd.",66.04262103037397,162
"Black, Smith and Doyle Pvt. Ltd.",89.01577446283805,745
"Diaz, Wells and Rose Pvt. Ltd.",2.96290451818062,826
Ramos-Rodriguez Pvt. Ltd.,77.61363604191428,731
"Hayes, Riley and Sims Pvt. Ltd.",74.1446131429385,509
"Warren, Peterson and Guerrero Pvt. Ltd.",62.35227000072256,634
"Holmes, Cunningham and Burnett Pvt. Ltd.",82.35264349930586,704
Adkins-Erickson Pvt. Ltd.,68.72072826323009,938
"Bentley, Elliott and Garza Pvt. Ltd.",74.96058523647578,447
"Cole, Golden and Grimes Pvt. Ltd.",47.61189079043232,353
"Wright, Williams and Warner Pvt. Ltd.",51.35976066857153,179
"Graham, Neal and Gordon Pvt. Ltd.",53.86021156623615,697
"Fields, Guzman and Turner Pvt. Ltd.",89.0256282527767,883
Knox-Burch Pvt. Ltd.,98.7221545161892,969
Rocha Group Pvt. Ltd.,29.496234619177077,206
"Rice, Mcbride and Miller Pvt. Ltd.",46.20052589427582,348
"Holland, Black and Crawford Pvt. Ltd.",34.97946270163745,731
"Pratt, Kelly and Jones Pvt. Ltd.",83.28799925684606,213
"Thomas, Chen and Taylor Pvt. Ltd.",41.4362012838593,442
Holder-Kemp Pvt. Ltd.,78.49137390177135,963
"Smith, Acosta and Hicks Pvt. Ltd.",33.59410097044358,622
"Rodriguez, Clark and Rowland Pvt. Ltd.",93.05633225777402,959
Hoffman-Alexander Pvt. Ltd.,8.603625089512423,876
Carrillo Ltd Pvt. Ltd.,35.59592648784625,987
Gould-Robbins Pvt. Ltd.,72.84582888976674,941
"Oconnor, Gallagher and Fisher Pvt. Ltd.",20.22673607522932,232
Ramirez-Jordan Pvt. Ltd.,14.590481696721325,988
Mann-Hess Pvt. Ltd.,55.12193471619612,586
"Curry, Rice and Schmidt Pvt. Ltd.",85.40537914554517,639
Hernandez-Ford Pvt. Ltd.,62.87257193880268,953
"Lynch, Jackson and Taylor Pvt. Ltd.",90.16242102054518,594
"Robinson, Stuart and Kim Pvt. Ltd.",68.39522163848724,603
Bell-Todd Pvt. Ltd.,42.45459145445823,302
David-Carlson Pvt. Ltd.,9.06822445703419,162
"Smith, Yoder and Kennedy Pvt. Ltd.",10.050872195561332,713
Mills Ltd Pvt. Ltd.,5.600303466836742,902
"Gill, Marshall and Murphy Pvt. Ltd.",66.9214352754129,161
"Brooks, Porter and Rasmussen Pvt. Ltd.",18.195949610005503,413
Dean-Morris Pvt. Ltd.,91.844372093294,242
Gordon-Riley Pvt. Ltd.,65.36453613068937,489
"Cross, Carter and Dillon Pvt. Ltd.",47.769172699640464,724
"Cooper, Barber and Lopez Pvt. Ltd.",0.2805262846672596,747
West Inc Pvt. Ltd.,32.45333072304941,968
Wilson-Porter Pvt. Ltd.,13.054390548235462,261
"Ramirez, Rogers and Woods Pvt. Ltd.",84.9745456603897,714
"Roberts, Lopez and Lopez Pvt. Ltd.",45.09896914488779,182
"Patel, Gomez and Johnson Pvt. Ltd.",67.48133224952807,333
"Ayala, Hernandez and Hardin Pvt. Ltd.",10.137365711434132,372
Madden Group Pvt. Ltd.,32.959014569313304,549
Berry-Thompson Pvt. Ltd.,79.27921325267855,279
Ross-Lee Pvt. Ltd.,29.37234582086755,924
"West, Phillips and Bryant Pvt. Ltd.",99.54864958303624,786
"Graves, Ferguson and Scott Pvt. Ltd.",87.8515053809301,706
Valenzuela LLC Pvt. Ltd.,91.55549637707875,247
"Berg, Williams and Doyle Pvt. Ltd.",16.674543756366077,850
"Galvan, Moore and Smith Pvt. Ltd.",50.05458113494301,938
"Sandoval, Flynn and Hanson Pvt. Ltd.",45.7267058740224,441
"Hernandez, Hawkins and Rivera Pvt. Ltd.",15.759570271891798,942
Jones-Dixon Pvt. Ltd.,44.60069245975172,647
"Mathis, Vasquez and Carey Pvt. Ltd.",0.1920794638566758,898
"Turner, Rodgers and Lynch Pvt. Ltd.",58.64149431809985,653
Mack-Hernandez Pvt. Ltd.,3.8547531254538248,355
Carpenter-Cain Pvt. Ltd.,62.4924136895698,557
"Ramirez, Garcia and Lloyd Pvt. Ltd.",89.87049518647197,816
"Montgomery, Lopez and Gregory Pvt. Ltd.",82.92349900305098,626
"White, Hansen and Mason Pvt. Ltd.",33.703484394145214,763
Estrada-Jones Pvt. Ltd.,0.7727326202349394,517
Pratt-Ortiz Pvt. Ltd.,1.108920215733178,913
Kline-Allen Pvt. Ltd.,84.69421588958141,833
Dominguez-Sloan Pvt. Ltd.,14.435889522450864,761
"Nelson, Morgan and Baker Pvt. Ltd.",80.5835455306431,446
Wiggins-Spencer Pvt. Ltd.,94.7030428225254,487
Williams-Gilbert Pvt. Ltd.,74.69132376844193,460
"Stevens, Hubbard and Bennett Pvt. Ltd.",96.09357347601464,890
"Holland, Pennington and Noble Pvt. Ltd.",73.02092317532626,798
"Patton, Smith and Stone Pvt. Ltd.",45.91034051838447,606
"Ortiz, Jones and Ryan Pvt. Ltd.",99.95087167410962,956
Mclean-Watkins Pvt. Ltd.,17.827364979712033,538
Foley-Green Pvt. Ltd.,16.317228515664894,285
Hoover-Schmidt Pvt. Ltd.,8.00972190240219,797
"Robles, Green and Delacruz Pvt. Ltd.",55.59683979980496,601
"Navarro, Hernandez and Wright Pvt. Ltd.",78.17503650365094,312
Brown-Thomas Pvt. Ltd.,63.9085674989517,249
Dodson-Haynes Pvt. Ltd.,25.3685131063937,294
"Navarro, Marsh and Henderson Pvt. Ltd.",27.49240688824026,461
"Luna, Smith and Moore Pvt. Ltd.",73.44660135988416,902
"Roberson, Warren and Joseph Pvt. Ltd.",89.73732907167694,272
Lewis-Fuller Pvt. Ltd.,67.28369006771821,234
Young-Patterson Pvt. Ltd.,78.17900940488207,187
"Rivera, Mclean and Stevens Pvt. Ltd.",55.68455995629995,568
Collins-Fletcher Pvt. Ltd.,81.45009052814999,416
Robinson-Sherman Pvt. Ltd.,33.03326902617653,547
"Cochran, Bradley and Gilmore Pvt. Ltd.",89.78405168054555,608
"Hansen, Garrison and Richard Pvt. Ltd.",72.05146213805014,895
Silva-Guzman Pvt. Ltd.,29.287969936668667,525
Pitts-Walker Pvt. Ltd.,29.37466454156753,629
Higgins-Hughes Pvt. Ltd.,46.29877800309369,532
"Lucas, Cooke and Cook Pvt. Ltd.",84.03464118468915,636
"Vasquez, Newton and Clark Pvt. Ltd.",30.473060487186167,464
Stone-Vasquez Pvt. Ltd.,45.75033220855144,354
"Evans, Merritt and Lee Pvt. Ltd.",61.70385708363821,755
"Molina, Simpson and Acosta Pvt. Ltd.",22.71392194752417,204
Lee-Thomas Pvt. Ltd.,78.32921272123957,223
"Mendoza, Williams and Calderon Pvt. Ltd.",30.600203173587737,610
"Anderson, Drake and Mclean Pvt. Ltd.",96.10960734132352,870
"Johnson, Garcia and Smith Pvt. Ltd.",68.60764563595308,628
